feature,importance
136,0.015247570628106364
182,0.012973876827694504
972,0.010763562474826096
1022,0.010711399306829407
575,0.007994907347085531
795,0.007698751937595948
806,0.007430446022945216
725,0.0072996349617889785
342,0.0069696365467946985
243,0.006701687409700703
639,0.006519597994636142
871,0.006190668140173553
311,0.00618311586044888
552,0.005717427755857584
274,0.005598104820281805
292,0.00545711239100856
131,0.005369333688851273
88,0.005089759014226819
862,0.005031788158887509
15,0.004681522757251127
947,0.004595549235139356
1010,0.004574762216121963
324,0.0045476033406780395
743,0.00454411744413958
759,0.004078587831989907
272,0.004053852684279872
207,0.003986214455741274
707,0.003891172194493121
996,0.003824150474759055
108,0.003801703289279547
464,0.0035037468227935758
299,0.0034642602663396754
855,0.0032092502688170882
227,0.003166512725101432
796,0.0031199028597757605
284,0.0031035326865428447
917,0.0030709954076890726
203,0.0030381989347061235
650,0.002995825871919482
290,0.00294073320671151
524,0.0028409351104287783
708,0.00278349273539268
843,0.00273147922647734
1016,0.0027021217212454185
802,0.0027008397201566305
56,0.0026608315825881086
165,0.0026265441233976426
286,0.00256623160591312
856,0.002545851067598763
1023,0.002482993947343249
507,0.002431714319556009
886,0.002420671133753493
662,0.0024048227685080103
251,0.0023724716254313093
800,0.0023029873292646423
902,0.0022872274630377563
760,0.0022445807321889583
472,0.002237170746149312
518,0.002233273077459005
584,0.0021991664937823533
983,0.0021891207674512854
193,0.002184099978270184
277,0.0021703032172103627
153,0.0021472483568066793
171,0.002136615647809281
148,0.00212680213908305
788,0.002121848095292549
343,0.0020739487452232732
647,0.002031852257029127
368,0.001989118881733581
118,0.0019700969892982156
268,0.0019471906576803322
95,0.0019180570616827224
335,0.001877598903636971
844,0.0018536639265291403
273,0.0018199648776530603
813,0.0017906128008245217
197,0.0017616402224934023
188,0.001737227172735294
12,0.001710971734827811
916,0.0017087541707502653
24,0.0016927515858773962
683,0.0016824253052355673
341,0.0016727905756832404
169,0.001668564591691039
714,0.0016462413946396642
985,0.0016137712354884707
960,0.0016126598233494765
511,0.001604948320279953
809,0.0015620581381267193
61,0.0015603623674187064
33,0.0015346681598561282
877,0.001527538881294674
235,0.0015257093531906446
39,0.0015137483876670806
827,0.0015101099184698969
375,0.0015006269462803424
294,0.0014955817695645726
922,0.001480672654644808
99,0.001473043865873433
749,0.001442746063683839
634,0.0014364205997321547
64,0.0014335918580000542
661,0.0014265133629041257
141,0.0014262877323859367
479,0.0014162346520340408
1007,0.001406005106181371
649,0.0014000643388238853
740,0.0013910813641773634
816,0.0013866483327388433
868,0.0013743657473844367
998,0.0013701461974280449
399,0.0013647475216647924
291,0.0013502483027165823
318,0.0013431428202449645
68,0.001330587994719117
465,0.0013257905199426535
690,0.0013227510483612998
680,0.0013158909932556577
543,0.0013103490379668702
678,0.0013076106473193874
539,0.0013041687998605713
737,0.0012937406146084716
320,0.0012911530718575182
205,0.0012896138878251342
493,0.001275466802065221
396,0.0012662930643605739
888,0.0012442007494464103
412,0.001242404744742396
701,0.0012374000552232154
615,0.0012302424289594085
595,0.001227302748365532
35,0.0012220403039694921
549,0.0012199549024995257
929,0.0012075170599091015
455,0.0012035155091832319
480,0.001198337614512789
655,0.0011979441572662697
351,0.0011920736974971567
298,0.0011905218467048657
1012,0.0011801872235973022
635,0.0011787921002271618
218,0.0011782809290249708
495,0.0011779327808174175
329,0.0011755093979761418
882,0.0011750958568461775
262,0.0011741176409451714
241,0.001160232784987292
638,0.001157341745804399
239,0.0011553092561794056
591,0.001153170515325079
771,0.0011526338171730514
416,0.0011503335443727935
382,0.0011484616915290583
228,0.0011437566435561388
1014,0.0011436499975195278
721,0.0011371150418640582
1002,0.0011363613861275904
989,0.0011314843650442798
123,0.0011301137066925264
907,0.0011288484754173953
212,0.0011278373114613407
248,0.001127741283500428
451,0.00112607114347337
585,0.0011246245811432185
619,0.001118362732808092
421,0.001108821469166251
79,0.0011084014256977604
890,0.0011058033878808408
717,0.0010952895816376499
13,0.001091110448608574
601,0.001088863799858895
444,0.0010874740701518125
954,0.0010864109282792136
808,0.0010835440561200336
256,0.0010821356688505046
590,0.001080121691263547
180,0.0010748199879748268
194,0.0010745556225619317
927,0.0010671384217724026
51,0.001067055262596206
55,0.0010648650624114856
86,0.001061305727080432
346,0.0010578486956842456
884,0.0010576625408573927
933,0.0010572659455624091
259,0.0010555680196732138
319,0.0010521021391327115
774,0.0010518600199796596
766,0.0010459913677990048
90,0.0010416555288787987
900,0.0010411854910114104
942,0.001033528461113256
959,0.001024837514970367
450,0.0010214901061499759
257,0.001018902365011839
600,0.0010180759363177248
979,0.0010177877664567772
428,0.001017478193502146
97,0.0010167360705932867
679,0.0010162217967138458
362,0.0010119695840621935
27,0.001010455163275325
481,0.001009692102959663
658,0.0010086543419410348
577,0.001004677830225518
172,0.0010042335108888555
940,0.0010000321663629704
242,0.0009966037769414643
670,0.0009956058069303365
956,0.0009943589812339989
624,0.000994356365283767
541,0.0009879448664367992
72,0.0009833833451834235
503,0.0009809731792426591
162,0.0009719362667520213
626,0.0009715791367883525
287,0.0009677013827718095
111,0.0009648645146281263
222,0.0009638050497277507
430,0.0009619380304742105
814,0.0009605323647927853
841,0.0009571211682091519
283,0.0009552421477849369
839,0.0009551200173295409
852,0.0009530471990185076
1,0.000952388935121001
823,0.0009504154267525655
909,0.0009482966728857292
817,0.0009398957075909774
953,0.0009388103710947699
357,0.0009351016495299584
818,0.0009313667463761553
706,0.0009297160800161723
478,0.000928327846521243
367,0.0009282879633478818
454,0.0009269784815005169
75,0.0009248926307506929
117,0.0009248440591468957
597,0.0009241791699141225
7,0.0009224179721689637
764,0.0009171625287765268
199,0.000917133706788038
898,0.0009148136601218649
390,0.0009127657389534947
790,0.0009079047544547529
988,0.0009062635554556537
166,0.0009016094237283659
344,0.0008975898782892834
878,0.0008964150836213682
744,0.000891283782736241
492,0.0008907534440318977
807,0.0008903486983512306
695,0.0008865068752205739
139,0.0008861505327499754
586,0.0008850890447580529
359,0.0008844025623992958
990,0.0008843685291770101
440,0.0008824319840805907
438,0.0008820660881897638
779,0.0008814296745780418
83,0.0008812478095545684
152,0.0008803609175442977
401,0.0008799190997187109
255,0.0008792181375759453
919,0.0008785844122865078
652,0.000876989658113484
442,0.0008751734686490796
46,0.0008725707155493363
413,0.0008711389581102655
34,0.0008698795017796474
926,0.0008685573712941953
500,0.000865277986063536
269,0.000864465749187713
189,0.0008631499921390396
689,0.000862437194638981
383,0.0008614868859937307
994,0.0008605440353662859
970,0.0008604251484632407
310,0.0008594282376520854
158,0.0008593511401378743
66,0.0008582039672905889
801,0.0008528330634492363
184,0.0008515944286120508
379,0.0008512730272386798
621,0.0008502221131009562
140,0.0008479943539333394
546,0.0008479526116988801
663,0.0008413221848798432
505,0.0008408187739756818
899,0.0008404261912428706
610,0.0008389307723031792
84,0.0008380420823830486
632,0.0008378193957758953
29,0.0008375053331176662
312,0.0008359995326258436
106,0.0008333360302568084
215,0.000831671419219963
948,0.0008314752640113705
201,0.0008311591557041286
449,0.0008289714569338595
781,0.0008284554813828531
669,0.000827953901790864
161,0.0008279090729324001
913,0.0008258454055280279
803,0.0008255683886465309
700,0.000824832247574982
233,0.0008242592528245951
327,0.0008242013449617249
40,0.0008235391439749222
355,0.0008228121606219511
633,0.0008218734784069756
736,0.000821767135771145
921,0.000820686405692422
130,0.0008195149564630763
576,0.0008167176255560548
181,0.0008165154300496137
928,0.0008149697772268342
175,0.0008136416578266535
567,0.0008122323930501278
60,0.0008109918440369996
691,0.0008104052246769057
