feature,importance
331,0.008171216725017978
337,0.006929932482753071
277,0.0063657428794352145
425,0.004238939960749099
387,0.004037191448787001
398,0.0038673093204778177
325,0.0038167143729422714
611,0.0037079760368215575
118,0.003665217701607535
225,0.003632368237364125
677,0.0036166625652744337
573,0.0034388079289813744
190,0.0033333786511827944
401,0.003324532994618698
623,0.0031750147340265877
74,0.002937746638251318
230,0.0029068341969169824
517,0.002671671052629923
580,0.002667402824582764
621,0.0026280875827702933
85,0.0026089948166711525
698,0.0025830369770874686
661,0.0025423102418703093
373,0.002472514216583485
459,0.002470467328390619
321,0.0024606444159699327
446,0.002446717646308558
544,0.002439960887347872
748,0.0024230547684053316
271,0.0024219669192784175
491,0.0023882777823981756
359,0.0023722324391079333
158,0.002300390256123989
250,0.0022723850120018626
160,0.0022528810736893974
296,0.002246574481298349
620,0.0022424339363394203
38,0.00223384665463672
161,0.002220770564341794
363,0.002220086592938221
430,0.002212266672617758
92,0.0021840265093797887
291,0.002164772151714822
197,0.002160508707995206
238,0.002156167126984394
526,0.002151785745828049
315,0.002129523599511166
513,0.002119203671252019
597,0.0021037800991091865
747,0.002083040280883387
132,0.0020691573732923214
183,0.0020639753188690215
721,0.0020530501827878476
122,0.0020461735011704702
261,0.0020193010903806975
346,0.002011949322891809
421,0.001980022921813174
377,0.0019796873488018515
309,0.0019715037860450753
593,0.001968619466957388
601,0.001961598570010378
484,0.00194062810042748
594,0.001939879024925608
527,0.0019301708736588236
46,0.001923310637907277
36,0.001911115356469485
752,0.0019043007520633795
481,0.0018999681829936007
33,0.001882300808728438
442,0.0018791778823743252
130,0.0018629328684192194
672,0.0018595573628835997
531,0.001859123526257328
537,0.001844374667869266
599,0.0018367323068107341
556,0.0017896686489616725
17,0.0017843250881893354
638,0.0017601751749455109
283,0.001752491952965189
663,0.0017522594960548254
736,0.00174134493091822
170,0.0017411012550941562
272,0.001734505741548518
600,0.0017300675637871557
141,0.001718023335672576
81,0.001709602065692499
51,0.0017007415654658282
439,0.0016951635488223135
187,0.0016939183306593337
71,0.00168916172149135
548,0.0016619020231536674
518,0.001638122547069811
742,0.001630868981786576
670,0.0016305753767795034
564,0.0016137344507325061
249,0.0016118303824255386
63,0.0016095861794303157
376,0.0015813404171702125
668,0.0015753542043610027
9,0.0015716227978829892
392,0.0015713647353760058
12,0.0015679039701919429
177,0.0015667791735920137
59,0.0015659910537206198
77,0.001562260117371898
278,0.0015592945952075856
155,0.0015555054022390455
627,0.0015459174443474349
214,0.001543064066049704
64,0.001542744830712879
212,0.0015406889493746964
726,0.001538338918573723
625,0.0015340109857675368
69,0.001533404830546111
528,0.0015301089648508987
22,0.001530047963055472
166,0.0015170480902757086
356,0.0015121080982463825
57,0.001506163487984838
725,0.00149825757948839
693,0.0014964038919501957
93,0.001496328821373945
181,0.001495237169547396
43,0.0014919453037512843
636,0.00148836625956385
666,0.0014867575754393073
44,0.0014861470746352849
125,0.0014851209084909126
302,0.0014838791637502035
53,0.0014832903109274743
264,0.0014810502125165619
167,0.0014808132923494846
399,0.0014736827564243412
286,0.0014714594604060057
329,0.0014675835823248743
507,0.0014670649096156824
691,0.0014499430894748244
460,0.0014496986181756328
360,0.0014375586362465195
719,0.0014338293862639587
218,0.0014299334342149736
90,0.001427469162647354
80,0.0014271730852410986
198,0.001419914144077826
510,0.001417451095203716
647,0.00141391908596464
217,0.0014137430650576794
436,0.0014129042387233202
295,0.0014128457557745768
304,0.0014120880758685447
493,0.001407501469342288
688,0.0014057010061035138
435,0.001403244833991606
416,0.0014028325818411774
371,0.0014005356292416816
185,0.00139700756832813
650,0.001396413640140883
655,0.0013930415886603028
642,0.001388372230685543
355,0.001388371166381851
284,0.0013857884286609182
16,0.0013856936086692132
124,0.0013811795814022863
619,0.0013798543541774617
749,0.0013795691387095315
3,0.0013792689453793017
78,0.001378194357138259
216,0.0013769859635862688
680,0.0013769511728019903
353,0.0013747034411521848
524,0.0013716175489676297
535,0.001364829319414835
116,0.0013629471346006386
586,0.0013622915560817283
103,0.0013617913083286061
45,0.0013616617197935194
26,0.0013600684342177675
656,0.0013569591979650684
437,0.0013559554566449305
306,0.001354813521164166
147,0.0013471191307035443
