Feature,flaubert_base_cased,flaubert_base_uncased,flaubert_large_uncased,flaubert_small_cased,Mean Importance
Dim 122,0.012954192546583913,0.00995675316034604,0.004751552795031008,0.014522515527950367,0.010546253507477833
Dim 63,0.02215062111801248,0.01697604790419169,0.0024689440993788583,0.0004270186335403727,0.010505657938780852
Dim 500,0.000718167701863354,0.010558882235529025,0.013055124223602516,0.01760093167701865,0.010483276459503386
Dim 996,,,0.010473602484472102,,0.010473602484472102
Dim 367,0.016242236024844762,0.009664005322688034,0.011960403726708138,0.003947981366459595,0.010453656610175133
Dim 133,0.010640527950310617,0.015335994677312122,0.004670031055900577,0.011094720496894472,0.010435318545104447
Dim 0,0.01367624223602492,0.019594145043246924,0.008202639751552823,0.0002445652173913043,0.010429398062053992
Dim 493,0.022729037267080796,0.0004956753160345975,0.007375776397515525,0.011106366459627363,0.01042671386006457
Dim 377,0.017826086956521794,5.322687957418497e-05,0.007111801242236015,0.0166886645962733,0.010419944918651324
Dim 869,,,0.010419254658385151,,0.010419254658385151
Dim 545,0.011428571428571488,0.010229540918163763,0.009565217391304394,,0.010407776579346549
Dim 43,0.023614130434782693,0.0024085163007318486,0.0096622670807454,0.005788043478260827,0.010368239323630192
Dim 962,,,0.010353260869565272,,0.010353260869565272
Dim 502,0.01954580745341622,0.014394544244843708,0.004518633540372629,0.0029270186335403525,0.010346500968043229
Dim 430,0.015434782608695706,0.00939121756487032,0.006459627329192501,0.010062111801242288,0.010336934826000203
Dim 874,,,0.01033385093167706,,0.01033385093167706
Dim 390,0.006863354037267042,0.014730538922155745,0.002255434782608678,0.017461180124223652,0.01032762696656378
Dim 462,0.01354425465838514,0.005731869594145011,0.004103260869565178,0.017919254658385123,0.010324659945120114
Dim 761,0.016319875776397565,0.007947438456420547,0.006622670807453371,,0.010296661680090495
Dim 422,0.0038548136645962365,0.014467731204258193,0.013412267080745393,0.009437111801242293,0.01029298093771053
Dim 75,0.026688664596273358,0.002112441783100449,0.0014829192546583765,0.010846273291925527,0.010282574731489427
Dim 387,0.015081521739130488,0.01537924151696616,0.001459627329192539,0.009169254658385124,0.010272411310918578
Dim 910,,,0.010271739130434835,,0.010271739130434835
Dim 710,0.01815217391304353,0.006646706586826355,0.0060015527950310005,,0.010266811098300294
Dim 6,0.015531832298136698,0.013433133732535005,0.007053571428571401,0.005015527950310527,0.010258516352388409
Dim 528,0.021735248447205025,0.007947438456420524,0.0010830745341614862,,0.010255253812595679
Dim 418,0.020687111801242254,0.016067864271457136,0.00024844720496894416,0.003610248447204942,0.010153417931218319
Dim 12,0.012092391304347904,0.021284098469727248,0.0020846273291925317,0.005124223602484427,0.010146335176438028
Dim 705,0.013990683229813722,0.014906852960745258,0.0015139751552794942,,0.010137170448612825
Dim 676,0.013633540372670864,0.00970725216234205,0.007065217391304318,,0.010135336642105744
Dim 288,0.013684006211180185,0.009833666001330751,0.0018322981366459506,0.014965062111801299,0.010078758115239547
Dim 664,0.00380822981366456,0.020961410512308758,0.005399844720496842,,0.010056495015490052
Dim 189,0.017181677018633577,0.016167664670658763,0.0036568322981366144,0.0031987577639751305,0.01005123293785102
Dim 472,0.008093944099378882,0.005705256154357916,0.0204153726708075,0.005958850931676966,0.010043355964055317
Dim 76,0.01709627329192553,0.00949767132401871,0.007628105590062108,0.00587732919254653,0.010024844849638219
Dim 344,0.005353260869565164,0.022658017298735948,0.007166149068322969,0.004871894409937845,0.01001233041164048
Dim 248,0.00890916149068326,0.005598802395209537,0.011673136645962801,0.013769409937888246,0.009987627617435962
Dim 70,0.013738354037267161,0.006643379906852973,0.009266304347826113,0.010229037267080791,0.00996926888975676
Dim 265,0.009918478260869607,0.012109115103127134,0.004371118012422321,0.013462732919254728,0.009965361073918447
Dim 607,0.006184006211180065,0.018320026613439833,0.005353260869565166,,0.00995243123139502
Dim 375,0.008222049689441012,0.02102461743180308,0.009553571428571458,0.0010093167701863321,0.00995238883000047
Dim 884,,,0.009945652173913097,,0.009945652173913097
Dim 975,,,0.00994177018633545,,0.00994177018633545
Dim 366,0.0038858695652173587,0.01919827012641385,0.0021506211180124047,0.014522515527950348,0.00993931908439849
Dim 212,0.022577639751552855,0.010023286759813777,0.001583850931677011,0.0055007763975154795,0.00992138846013978
Dim 480,0.0014945652173912955,0.022727877578177097,0.008990683229813704,0.006409161490683183,0.00990557187901632
Dim 66,0.012336956521739202,0.014574184963406562,0.0024029503105589883,0.010240683229813705,0.009888693756379614
Dim 89,0.007631987577639746,0.0034830339321356967,0.006059782608695594,0.022375776397515562,0.00988764512899665
Dim 555,0.016494565217391358,0.005968063872255481,0.007189440993788813,,0.009884023361145218
Dim 709,0.02123059006211184,0.0042581503659347535,0.004122670807453384,,0.009870470411833325
Dim 833,,,0.0098680124223603,,0.0098680124223603
Dim 141,0.018066770186335443,0.007441783100465772,0.006587732919254624,0.007305900621117999,0.00985054670679346
Dim 478,0.007472826086956511,0.012192282102461812,0.011572204968944176,0.00815993788819877,0.009849312761640317
Dim 341,0.021603260869565256,0.0025548902195608567,0.0031832298136645703,0.012041925465838581,0.009845826592157315
Dim 524,0.013668478260869607,0.015192947438456483,0.0006754658385093169,,0.009845630512611803
Dim 636,0.004592391304347787,0.019278110445775144,0.005656055900621066,,0.009842185883581331
Dim 326,0.030003881987577752,0.0012508316699933412,0.004670031055900578,0.0032802795031055642,0.009801256054144308
Dim 999,,,0.009798136645962791,,0.009798136645962791
Dim 909,,,0.009798136645962765,,0.009798136645962765
Dim 350,0.009650621118012457,0.008992015968063947,0.004526397515527906,0.01594720496894417,0.00977905989263712
Dim 417,0.013994565217391345,0.00912508316699941,0.0034472049689440727,0.01253105590062117,0.009774477313488999
Dim 1004,,,0.009763198757764015,,0.009763198757764015
Dim 950,,,0.0097515527950311,,0.0097515527950311
Dim 268,0.005605590062111742,0.023493013972055943,0.0010869565217391263,0.008777173913043522,0.009740683617237584
Dim 252,0.006649844720496854,0.018113772455089903,0.007690217391304335,0.0064984472049689004,0.009738070442964998
Dim 90,0.015089285714285763,0.013656021290751873,0.0038586956521738797,0.006253881987577591,0.009714471161197277
Dim 688,0.01700310559006217,0.0057052561543579185,0.006428571428571381,,0.009712311057663823
Dim 270,0.0070263975155279235,0.02818695941450445,0.002499999999999983,0.0010830745341614868,0.00969910786604846
Dim 384,0.006929347826086935,0.01222554890219567,0.004809782608695608,0.014782608695652212,0.009686822008157606
Dim 283,0.025768633540372756,0.007195608782435144,0.0020341614906832168,0.0037072981366459315,0.00967642548753426
Dim 400,0.003916925465838472,0.01969394544244845,0.006937111801242203,0.008051242236024847,0.009649806236388494
Dim 449,0.0032763975155279197,0.017308715901530346,0.00042701863354037287,0.01753105590062118,0.009635796987804954
Dim 259,0.018074534161490755,0.010978043912175746,0.0012422360248447153,0.008245341614906847,0.009635038928354515
Dim 501,0.017298136645962782,0.011473719228210322,0.008004658385093172,0.0017197204968944012,0.00962405868904017
Dim 117,0.011094720496894486,0.0051596806387225,0.0014285714285714218,0.020663819875776413,0.009586698109991205
Dim 647,0.0024107142857142656,0.019637391882900906,0.00670419254658382,,0.009584099571732998
Dim 335,0.0033579192546583565,0.019594145043246892,0.00699145962732917,0.008388975155279515,0.009583124770128484
Dim 69,0.02185947204968946,0.004364604125083124,0.007111801242236,0.004988354037267033,0.009581057863568904
Dim 404,0.013590838509316831,0.0040718562874251085,0.009359472049689498,0.011281055900621173,0.009575805686763153
Dim 29,0.011785714285714366,0.015941450432468474,0.004580745341614861,0.005993788819875726,0.009575424719918357
Dim 506,0.01590838509316775,0.015565535595475778,0.00336956521739128,0.0034200310559005915,0.009565879240483851
Dim 669,0.011937111801242304,0.00976047904191624,0.0069642857142856885,,0.009553958852481411
Dim 522,0.01827639751552801,0.003493013972055857,0.006871118012422338,,0.009546843166668734
Dim 759,0.018051242236024886,0.0012142381902860886,0.009371118012422408,,0.009545532812911128
Dim 745,0.005446428571428521,0.014946773120425912,0.008222049689441017,,0.009538417127098483
Dim 741,0.006405279503105541,0.01750166333998676,0.0047010869565216945,,0.009536009933204666
Dim 620,0.022647515527950347,0.0045941450432467916,0.0013625776397515462,,0.009534746070316229
Dim 224,0.016475155279503165,0.0038157019294743485,0.0025931677018633348,0.015182453416149145,0.009516619581747498
Dim 735,0.0010675465838509272,0.0272055888223554,0.0002639751552795032,,0.009512370187161943
Dim 31,0.017259316770186384,0.003682634730538888,0.01407996894409945,0.002996894409937868,0.009504703713690646
Dim 1017,,,0.00949534161490688,,0.00949534161490688
Dim 97,0.0021312111801242077,0.023443113772455157,0.004068322981366422,0.00825698757763976,0.009474908877896386
Dim 613,0.010795807453416194,0.007149035262807732,0.010458074534161551,,0.009467639083461826
Dim 376,0.009363354037267126,0.005898203592814344,0.002298136645962715,0.020291149068323,0.009462710836091796
Dim 383,0.016688664596273352,0.012355289421157779,0.006653726708074493,0.0021079192546583723,0.009451399995040998
Dim 201,0.0033850931677018355,0.013912175648702651,0.011972049689441074,0.008509316770186348,0.009444658819007978
Dim 583,0.005244565217391256,0.019111776447105853,0.0039635093167701505,,0.009439950327089086
Dim 315,0.007476708074534144,0.004500998003991975,0.01208462732919261,0.013680124223602555,0.00943561440783032
Dim 81,0.010920031055900656,0.01037924151696615,0.007150621118012412,0.009266304347826115,0.009429049509676332
Dim 68,0.005283385093167649,0.021387225548902246,0.009188664596273337,0.001812888198757753,0.009418040859275245
Dim 206,0.011017080745341672,0.010622089155023372,0.007236024844720488,0.008738354037267106,0.00940338719558816
Dim 858,,,0.009371118012422385,,0.009371118012422385
Dim 785,,,0.009332298136646024,,0.009332298136646024
Dim 3,0.01905279503105594,0.0034530938123752165,0.007329192546583847,0.007387422360248441,0.009305625937565861
Dim 754,0.015850155279503172,0.010645375914837071,0.001420807453416142,,0.009305446215918793
Dim 571,0.008159937888198777,0.01580172987358622,0.0039402173913043155,,0.009300628384363104
Dim 612,0.0040100931677018265,0.01800731869594154,0.005854037267080695,,0.009290483043574686
Dim 402,0.002492236024844704,0.01746174318030613,0.005815217391304297,0.01132763975155285,0.009274209087001994
Dim 210,0.0038858695652173574,0.022358616101131146,0.006603260869565186,0.004246894409937853,0.009273660236462885
Dim 138,0.013260869565217454,0.01725548902195612,0.0006288819875776401,0.0059122670807452895,0.009264376913874125
Dim 673,0.019355590062111867,0.008093812375249547,0.0003066770186335403,,0.009252026485331652
Dim 792,,,0.009246894409937935,,0.009246894409937935
Dim 264,0.01743788819875782,0.014647371922821081,8.928571428571433e-05,0.004751552795031016,0.009231524657723908
Dim 814,,,0.009204192546583893,,0.009204192546583893
Dim 125,0.015617236024844777,0.0023685961410512117,0.006855590062111777,0.011968167701863411,0.009202397482467794
Dim 931,,,0.009149844720496922,,0.009149844720496922
Dim 305,0.020271739130434837,0.007651363938789117,0.006405279503105539,0.0022670807453415978,0.009148865829417773
Dim 923,,,0.009142080745341662,,0.009142080745341662
Dim 972,,,0.009142080745341646,,0.009142080745341646
Dim 467,0.016253881987577667,0.005528942115768425,0.007899844720496901,0.006785714285714259,0.009117095777389313
Dim 199,0.015333850931677044,0.015508982035928221,0.0007686335403726711,0.004825310559006164,0.009109194266746026
Dim 665,0.005543478260869514,0.010432468396540351,0.011207298136646025,,0.00906108159801863
Dim 448,0.016940993788819914,0.009856952761144455,0.004836956521739088,0.004607919254658344,0.00906070558159045
Dim 334,0.006486801242235987,0.014544244843646142,0.004992236024844676,0.010139751552795083,0.009040758415880472
Dim 911,,,0.009037267080745363,,0.009037267080745363
Dim 637,0.016086956521739176,0.0024683965402528085,0.008524844720496909,,0.009026732594162964
Dim 603,0.01365295031055906,0.010568862275449183,0.0028299689440993577,,0.009017260510035867
Dim 79,0.0020031055900620962,0.016300731869594187,0.0054541925465838035,0.012239906832298197,0.00899948420963457
Dim 35,0.00365683229813661,0.01631736526946112,0.010997670807453456,0.00497670807453412,0.008987144112396327
Dim 273,0.007659161490683236,0.013632734530938198,0.0051513975155279045,0.00948369565217396,0.008981747297330825
Dim 783,,,0.008944099378882017,,0.008944099378882017
Dim 434,0.015252329192546647,0.0005788423153692613,0.011576086956521781,0.008361801242236047,0.008942264926668435
Dim 728,0.008571428571428601,0.015522288755821784,0.002732919254658362,,0.008942212193969583
Dim 587,0.014398291925465906,0.009787092481703332,0.0026319875776397296,,0.008939123994936323
Dim 391,0.0039596273291925095,0.01641383898868933,0.010706521739130507,0.004596273291925424,0.008919065337234442
Dim 1002,,,0.008913043478260902,,0.008913043478260902
Dim 548,0.005733695652173855,0.008166999334664046,0.012833850931677089,,0.008911515306171664
Dim 139,0.02341614906832302,0.007361942781104474,0.0017663043478260755,0.00301630434782606,0.008890175136269907
Dim 780,,,0.008889751552795052,,0.008889751552795052
Dim 507,0.014347826086956571,0.004760479041916124,0.0007298136645962733,0.015714285714285743,0.008888101126938677
Dim 39,0.005974378881987518,0.009634065202927542,0.005236801242235973,0.014673913043478318,0.008879789592657339
Dim 53,0.006416925465838455,0.0065668662674650755,0.0036451863354036965,0.018850931677018696,0.00886997743643148
Dim 330,0.011871118012422447,0.012461743180306148,0.005516304347826032,0.005539596273291876,0.008847190453461625
Dim 194,0.006467391304347778,0.01816034597471732,0.006249999999999949,0.004503105590062074,0.00884521071728178
Dim 173,0.0024262422360248267,0.021227544910179696,0.004421583850931638,0.00727096273291924,0.00883658343251385
Dim 196,0.00984860248447209,0.00839986693280113,0.010038819875776431,0.007018633540372651,0.008826480708355575
Dim 526,0.008850931677018668,0.014614105123087246,0.002985248447204946,,0.00881676174910362
Dim 291,0.010372670807453467,0.017498336660013325,0.006249999999999941,0.0011218944099378836,0.008810725469351154
Dim 494,0.004693322981366415,0.009790419161676738,0.008427795031055934,0.012278726708074573,0.008797565970543415
Dim 918,,,0.008792701863354057,,0.008792701863354057
Dim 116,0.02214285714285717,0.00943779108449774,0.0009588509316770168,0.0025892857142856963,0.008782196218329406
Dim 648,4.6583850931677014e-05,0.02363273453093814,0.002651397515527934,,0.008776905299132583
Dim 380,0.0008152173913043473,0.017890884896872974,0.00903338509316775,0.007356366459627312,0.008773963460243096
Dim 892,,,0.00876164596273294,,0.00876164596273294
Dim 23,0.014697204968944144,0.004061876247504949,0.0026009316770186147,0.013517080745341659,0.008719273409702341
Dim 442,0.012472826086956585,0.009567531603459838,0.008621894409937918,0.004161490683229777,0.00870593569589603
Dim 179,0.00730590062111799,0.025252827677977478,0.0013354037267080668,0.0008928571428571417,0.008696747292165168
Dim 985,,,0.008687888198757784,,0.008687888198757784
Dim 680,0.008447204968944126,0.01115103127079181,0.006331521739130386,,0.008643252659622108
Dim 611,0.015473602484472116,0.008266799733865633,0.0021506211180124073,,0.00863034111211672
Dim 751,0.0021816770186335243,0.015019960079840383,0.008676242236024874,,0.008625959778166261
Dim 653,0.008652950310559035,0.0044777112441782676,0.0127368012422361,,0.008622487598991134
Dim 38,0.01020186335403733,0.005788423153692595,0.010151397515527995,0.008264751552795052,0.008601608894013242
Dim 411,0.013451086956521797,0.01935462408516305,0.0002756211180124225,0.0013237577639751503,0.008601272480918106
Dim 108,0.00036878881987577653,0.01788755821689958,0.010232919254658444,0.005830745341614861,0.008580002908262165
Dim 629,0.0029114906832297866,0.022644710578842337,0.00016304347826086963,,0.008573081580110999
Dim 119,0.004010093167701825,0.02011643379906856,0.008517080745341651,0.0016420807453416072,0.00857142211436341
Dim 883,,,0.008536490683229838,,0.008536490683229838
Dim 147,0.01902950310559012,0.004650698602794364,0.005442546583850883,0.004999999999999956,0.008530687073058832
Dim 599,0.006393633540372617,0.012957418496340726,0.006222826086956472,,0.00852462604122327
Dim 766,0.004006211180124188,0.0074051896207585205,0.014145962732919303,,0.008519121177934004
Dim 353,0.00448757763975151,0.014610778443113825,0.0064052795031055414,0.008567546583850956,0.008517795542455459
Dim 408,0.0051591614906831805,0.011829673985362698,0.011277173913043533,0.0058035714285713785,0.008517395204415197
Dim 622,0.008183229813664606,0.006530272787757825,0.010838509316770254,,0.00851733730606423
Dim 345,0.008206521739130461,0.012468396540252889,0.005046583850931632,0.008330745341614924,0.008513061867982476
Dim 559,0.004421583850931634,0.013888888888888973,0.007228260869565206,,0.008512911203128604
Dim 679,0.011972049689441065,0.010522288755821766,0.0030240683229813443,,0.008506135589414725
Dim 574,0.006455745341614864,0.018832335329341365,0.0001669254658385093,,0.008485002045598246
Dim 457,0.01367236024844729,0.012485029940119843,0.004041149068322947,0.0037344720496894105,0.008483252826644872
Dim 80,0.005846273291925405,0.01596473719228212,0.003284161490683203,0.008819875776397538,0.008478761937822068
Dim 219,0.00696040372670804,0.00674650698602796,0.007465062111801233,0.012694099378882053,0.008466518050854821
Dim 551,0.012628105590062182,0.008739188290086557,0.0040062111801241924,,0.008457835020090978
Dim 597,0.00727872670807452,0.01674983366600141,0.0013315217391304279,,0.008453360704402118
Dim 698,0.018555900621118074,0.002125748502993998,0.004670031055900583,,0.008450560060004218
Dim 342,0.003237577639751527,0.017618097139055298,0.012558229813664647,0.0003377329192546585,0.008437909377931532
Dim 905,,,0.008423913043478276,,0.008423913043478276
Dim 93,0.0004930124223602487,0.019171656686626803,0.008691770186335426,0.005322204968944047,0.008419661066066631
Dim 732,0.013967391304347872,0.005978043912175629,0.0053105590062111335,,0.008418664740911545
Dim 577,0.02175854037267088,0.003263473053892186,0.00020574534161490684,,0.00840925292272599
Dim 625,0.015861801242236056,0.0074184963406520674,0.0019371118012422217,,0.008405803128043449
Dim 111,0.016789596273291962,0.005735196274118397,0.004188664596273255,0.0068788819875776185,0.008398084782815307
Dim 61,0.00368400621118009,0.014557551563539665,0.0019681677018633433,0.013365683229813722,0.008393852176599204
Dim 348,0.0076746894409937885,0.018349966733200322,0.004949534161490642,0.0025698757763974963,0.008386016528020563
Dim 471,0.014701086956521774,0.0028110445775116196,0.006564440993788784,0.00946040372670811,0.008384244063632572
Dim 220,0.004394409937888154,0.002631403858948747,0.009211956521739175,0.017298136645962782,0.008383976741134714
Dim 901,,,0.008373447204968956,,0.008373447204968956
Dim 483,0.006397515527950265,0.005209580838323303,0.014021739130434883,0.007864906832298143,0.008373435582251648
Dim 469,0.009208074534161524,0.006523619427811049,0.009444875776397549,0.008194875776397523,0.008342861378691911
Dim 1005,,,0.008342391304347852,,0.008342391304347852
Dim 58,0.0004968944099378881,0.010402528276779843,0.010679347826087019,0.011789596273292,0.008342091696524188
Dim 527,0.01408385093167707,0.00634397870924815,0.004538043478260826,,0.008321957706395348
Dim 517,0.009534161490683268,0.013646041250831735,0.001758540372670799,,0.008312914371395268
Dim 655,0.007084627329192534,0.011021290751829758,0.006797360248447185,,0.008301092776489825
Dim 272,0.0048291925465838,0.01609447771124424,0.005900621118012372,0.006378105590062069,0.008300599241475621
Dim 495,0.015306677018633598,0.009251497005988107,0.007767857142857134,0.000815217391304348,0.008285312139695796
Dim 827,,,0.008249223602484503,,0.008249223602484503
Dim 343,0.007577639751552791,0.010938123752495098,0.012690217391304402,0.001758540372670799,0.008241130317005773
Dim 306,0.010927795031055967,0.007282102461743206,0.012965838509316839,0.0016459627329192465,0.008205424683758815
Dim 553,0.010003881987577694,0.010608782435129827,0.003979037267080711,,0.008197233896596079
Dim 319,0.011036490683229884,0.012874251497006078,0.002041925465838495,0.006809006211180101,0.008190418464313641
Dim 520,0.01541537267080752,0.004035262807717862,0.005104813664596229,,0.00818514971437387
Dim 317,0.01024068322981372,0.0031969394544244553,0.01065993788819881,0.008532608695652205,0.008157542317022298
Dim 216,0.0174767080745342,0.007115768463073875,0.005415372670807399,0.002527173913043457,0.008133755780364732
Dim 332,0.0007802795031055907,0.02009314703925489,0.007678571428571419,0.0039208074534161155,0.008118201356087004
Dim 312,0.0026708074534161266,0.021460412508316755,0.003497670807453387,0.0048330745341614465,0.00811549132583693
Dim 286,0.008249223602484491,0.0031969394544244557,0.008916925465838565,0.012038043478260922,0.008100283000252109
Dim 102,0.009852484472049729,0.003363273453093782,0.0012383540372670743,0.01791925465838512,0.008093341655198927
Dim 699,0.019006211180124286,0.000485695276114438,0.004763198757763928,,0.008085035071334217
Dim 187,0.013319099378882055,0.014461077844311427,0.0021079192546583714,0.0024417701863353883,0.00808246666604681
Dim 1001,,,0.008074534161490695,,0.008074534161490695
Dim 392,0.010019409937888246,0.00679973386560215,0.008284161490683251,0.0071700310559006,0.008068334087518562
Dim 623,0.01484472049689445,0.00542914171656682,0.003916925465838474,,0.008063595893099915
Dim 267,0.006494565217391256,0.008845642049234924,0.006921583850931639,0.009984472049689486,0.008061565791811828
Dim 137,0.007511645962732895,0.0039654025282767425,0.00777950310559006,0.012954192546583905,0.0080526860357959
Dim 263,0.004980590062111751,0.016703260146374008,0.0051436335403726215,0.005372670807453376,0.008050038639077939
Dim 482,0.002329192546583835,0.012202262142381976,0.012930900621118098,0.004736024844720456,0.008049595038701092
Dim 358,0.01778338509316778,0.007345309381237545,0.003746118012422326,0.003322981366459607,0.008049448463321816
Dim 253,0.022414596273291967,0.0027578176979374414,0.00398291925465835,0.003035714285714262,0.008047761877900505
Dim 438,0.015279503105590116,0.009883566200931554,0.0031444099378881703,0.0038586956521738784,0.00804154372414593
Dim 428,0.014208074534161546,0.0028010645375914577,0.010139751552795067,0.005011645962732877,0.008040134146820236
Dim 420,0.00935170807453419,0.012787757817698017,0.006828416149068294,0.0031521739130434567,0.00803001398858599
Dim 663,0.00510869565217386,0.011267465069860356,0.007713509316770187,,0.008029890012934802
Dim 158,0.007018633540372646,0.016307385229540977,0.007942546583850942,0.000846273291925466,0.008028709661422507
Dim 692,0.017717391304347897,0.0034896872920824693,0.00287655279503103,,0.008027877130487132
Dim 294,0.013070652173913094,0.008027278775781795,0.00786878881987578,0.003066770186335381,0.008008372488976512
Dim 40,0.008059006211180143,0.01124085163007326,0.007752329192546581,0.004902950310558968,0.007988784336089738
Dim 246,0.003027950310558984,0.012009314703925553,0.006343167701863308,0.010504658385093218,0.007971272775360267
Dim 355,0.010019409937888248,0.005252827677977328,0.00644798136645958,0.010147515527950346,0.007966933627568874
Dim 49,0.006545031055900576,0.01190286094477718,0.006832298136645923,0.006576086956521697,0.007964069273461345
Dim 98,0.0068711180124223226,0.011879574184963484,0.008734472049689461,0.004204192546583815,0.007922339198414771
Dim 696,0.006354813664596216,0.013875582168995383,0.003524844720496863,,0.007918413518029487
Dim 364,0.0032375776397515245,0.01658682634730544,0.008140527950310582,0.0035791925465838248,0.007886031120987843
Dim 978,,,0.007876552795031057,,0.007876552795031057
Dim 41,0.006680900621117974,0.011297405189620835,0.00962344720496901,0.003843167701863327,0.007861230179392787
Dim 537,0.011226708074534212,0.011463739188290167,0.0008618012422360242,,0.007850749501686802
Dim 241,0.0021040372670807295,0.013040585495675395,0.010520186335403787,0.005714285714285664,0.007844773703111395
Dim 569,0.014340062111801328,0.006786427145708568,0.002360248447204948,,0.007828912568238281
Dim 84,0.012364130434782687,0.0014238190286094401,0.014332298136646035,0.0031327639751552567,0.007813252893798354
Dim 659,0.010745341614906895,0.011633399866932858,0.000978260869565215,,0.007785667450468323
Dim 936,,,0.0077639751552795126,,0.0077639751552795126
Dim 207,0.012527173913043551,0.004953426480372539,0.003520962732919223,0.010034937888198795,0.007759125253633528
Dim 211,0.010361024844720545,0.001859614105123073,0.005947204968944043,0.012864906832298193,0.007758187687771463
Dim 279,0.0009239130434782588,0.010665335994677401,0.011657608695652263,0.00771350931677018,0.007740091762644526
Dim 850,,,0.007736801242236012,,0.007736801242236012
Dim 146,0.0024417701863353835,0.014564204923486411,0.00808229813664598,0.005857919254658332,0.007736548125281526
Dim 230,0.009704968944099416,0.00827677977378582,0.0074301242236024835,0.005485248447204924,0.007724280347173161
Dim 285,0.0063121118012421824,0.009464404524284813,0.0030590062111801003,0.012057453416149127,0.007723243988214055
Dim 33,0.006832298136645937,0.006460412508316697,0.00013198757763975162,0.017418478260869584,0.007710794120867993
Dim 172,0.003544254658385063,0.0028609447771124137,0.007806677018633546,0.016622670807453447,0.007708636815396117
Dim 1015,,,0.007690217391304348,,0.007690217391304348
Dim 756,0.008769409937888219,0.007847638057218932,0.006444099378881946,,0.007687049124663032
Dim 238,0.017402950310559075,0.003276779773785731,0.004347826086956483,0.005656055900621066,0.007670903017980589
Dim 107,0.005516304347826034,0.012924151696606871,0.003819875776397481,0.008388975155279515,0.007662326744027476
Dim 572,0.010473602484472102,0.008599467731204314,0.0039013975155279155,,0.007658155910401444
Dim 181,0.0026475155279502916,0.010236194278110525,0.007767857142857133,0.009972826086956557,0.007656098258968626
Dim 576,0.010974378881987625,0.010199600798403268,0.001715838509316759,,0.007629939396569217
Dim 737,0.0008889751552795014,0.0038290086493678994,0.018167701863354084,,0.007628561889333828
Dim 60,0.008447204968944116,0.017598137059214945,0.0005784161490683231,0.0038431677018633233,0.007616731469772676
Dim 509,0.025093167701863376,0.0023952095808383047,0.0012732919254658335,0.0016265527950310465,0.007597055500799641
Dim 388,0.0019953416149068176,0.014570858283433194,0.004079968944099342,0.00966226708074539,0.007577108980796186
Dim 153,0.0003066770186335403,0.019637391882900902,0.004673913043478214,0.005609472049689394,0.007556863498675513
Dim 916,,,0.007550465838509318,,0.007550465838509318
Dim 518,0.0018439440993788716,0.014627411842980756,0.006168478260869511,,0.0075466114010763795
Dim 166,0.0010986024844720456,0.0047904191616766,0.015469720496894488,0.008738354037267103,0.007524274045077559
Dim 726,0.011319875776397578,0.009650698602794489,0.0015566770186335338,,0.0075090837992752004
Dim 7,0.0032919254658384826,0.012837658017298813,0.0062111801242235535,0.007565993788819872,0.00747668934904518
Dim 85,0.0068944099378881706,0.010578842315369342,0.004134316770186299,0.008288043478260869,0.00747390312542617
Dim 412,0.009297360248447248,0.0019760479041916,0.009145962732919285,0.009468167701863395,0.007471884646855382
Dim 83,0.005314440993788767,0.01208582834331346,0.004192546583850896,0.008288043478260882,0.007470214849803501
Dim 943,,,0.007465062111801229,,0.007465062111801229
Dim 419,0.015361024844720572,0.0022355289421157496,0.012076863354037334,0.00015139751552795027,0.007456203664100402
Dim 650,0.015260093167701905,0.004268130405854915,0.0028144409937887983,,0.007447554855781874
Dim 454,0.007946428571428573,0.010149700598802486,0.006432453416149015,0.0051940993788819455,0.007430670491315506
Dim 213,0.00936335403726712,0.004996673320026567,0.0024689440993788604,0.012861024844720565,0.007422499075348279
Dim 774,,,0.007418478260869558,,0.007418478260869558
Dim 848,,,0.00741847826086955,,0.00741847826086955
Dim 218,0.015489130434782655,0.008037258815701985,0.0019409937888198612,0.004165372670807417,0.00740818892752798
Dim 284,0.01019798136645967,0.010392548236859698,0.0002950310559006212,0.008676242236024867,0.007390450723811215
Dim 398,0.014743788819875822,0.012621423819028685,0.0001242236024844721,0.0020069875776397403,0.007374105954757179
Dim 379,0.0053027950310558505,0.00273120425815034,0.00291537267080743,0.018497670807453428,0.007361760691866762
Dim 894,,,0.007360248447204962,,0.007360248447204962
Dim 763,0.006075310559006152,0.004188290086493638,0.011789596273291994,,0.007351065639597261
Dim 249,0.014184782608695707,0.0030505655355954507,0.00600931677018628,0.006152950310558957,0.0073494038062590986
Dim 389,0.005834627329192487,0.011799733865602197,0.0008190993788819873,0.010892857142857204,0.007336579429133469
Dim 310,0.014774844720496973,0.002238855622089137,0.005128105590062062,0.00719332298136645,0.007333782228503656
Dim 459,0.01195263975155285,0.0025748502994011758,0.002189440993788802,0.012558229813664657,0.007318790214601871
Dim 633,0.005609472049689389,0.00852295409181641,0.007787267080745342,,0.007306564407417047
Dim 164,0.013959627329192597,0.0031769793745841375,0.005768633540372616,0.006292701863353989,0.007299485526875835
Dim 190,0.007468944099378871,0.010146373918829098,0.009402173913043517,0.002162267080745325,0.007294939752999202
Dim 536,0.012453416149068369,0.0017930805056553425,0.007631987577639759,,0.007292828077454491
Dim 185,0.001983695652173897,0.021630073186959455,0.0053804347826086445,0.00015916149068322984,0.007288341278106307
